"t_id","t_date","t_text"
"1104116465546944512","3/8/2019 20:27","b'RT @IvankaTrump: We have reached 6,577,623 pledged new career opportunities, apprenticeships, continuing education and on-the-job training\xe2\x80\xa6'"
"1104091299718811650","3/8/2019 18:47","b'....as Secretary of the Air Force, and I know she will be equally great in the very important world of higher educa\xe2\x80\xa6 https://t.co/QaUrjFrfI0'"
"1104091298074685440","3/8/2019 18:47","b'Congratulations to Heather Wilson, who is the sole finalist to become the next President of University of Texas at\xe2\x80\xa6 https://t.co/3rzJXWoKXs'"
"1104050224052396032","3/8/2019 16:04","b'Bad lawyer and fraudster Michael Cohen said under sworn testimony that he never asked for a Pardon. His lawyers tot\xe2\x80\xa6 https://t.co/1L4VTwB8KG'"
"1104033876291305473","3/8/2019 14:59","b'Heading now to the Great State of Alabama!'"
"1104022434355863552","3/8/2019 14:13","b'On International Women\xe2\x80\x99s Day, we honor women worldwide for their vital role in shaping and strengthening our commun\xe2\x80\xa6 https://t.co/JD1kyPrCiB'"
"1104018553987100673","3/8/2019 13:58","b'Women\xe2\x80\x99s unemployment rate is down to 3.6% - was 7.9% in January, 2011. Things are looking good!'"
"1104017664131907584","3/8/2019 13:54","b'We are apprehending record numbers of illegal immigrants - but we need the Wall to help our great Border Patrol Agents!'"
"1104014775904804864","3/8/2019 13:43","b'\xe2\x80\x9cThis is as good a time as I can remember to be an American Worker. We have the strongest economy in the world.\xe2\x80\x9d  S\xe2\x80\xa6 https://t.co/LsaMQg5yu0'"
"1104011577718640641","3/8/2019 13:30","b'Both the Judge and the lawyer in the Paul Manafort case stated loudly and for the world to hear that there was NO C\xe2\x80\xa6 https://t.co/awiZEepZwl'"
"1103997393073254400","3/8/2019 12:34","b'PRESIDENTIAL HARASSMENT!'"
"1103996973525413888","3/8/2019 12:32","b'I cannot believe the level of dishonesty in the media. It is totally out of control, but we are winning!'"
"1103995281203478528","3/8/2019 12:26","b'Thank you @foxandfriends. Great show!'"
"1103994805477085186","3/8/2019 12:24","b'The Wall is being built and is well under construction. Big impact will be made. Many additional contracts are clos\xe2\x80\xa6 https://t.co/XfDeiKwnb2'"
"1103787204965478404","3/7/2019 22:39","b'Breaking News @MSNBC: \xe2\x80\x9cCohen\xe2\x80\x99s lawyer contradicts Cohen\xe2\x80\x99s testimony about never seeking a Presidential Pardon.\xe2\x80\x9d'"
"1103666338365607936","3/7/2019 14:38","b'We are on track to APPREHEND more than one million people coming across the Southern Border this year. Great job by\xe2\x80\xa6 https://t.co/419ofomA0t'"
"1103662776424132608","3/7/2019 14:24","b'It was not a campaign contribution, and there were no violations of the campaign finance laws by me. Fake News!'"
"1103446552524345346","3/7/2019 0:05","b'Democrats just blocked @FoxNews from holding a debate. Good, then I think I\xe2\x80\x99ll do the same thing with the Fake News\xe2\x80\xa6 https://t.co/4Mz4bD2bu0'"
"1103445720164651008","3/7/2019 0:02","b'Wall Street Journal: \xe2\x80\x9cMore migrant families crossing into the U.S. illegally have been arrested in the first five m\xe2\x80\xa6 https://t.co/6Bd6gLXAfi'"
"1103444338284089344","3/6/2019 23:56","b'Congressman Chris Stewart: \xe2\x80\x9cNo one is accusing the President of a crime and yet they (the Democrats) are issuing hu\xe2\x80\xa6 https://t.co/GliekdW01z'"
"1103416016082739201","3/6/2019 22:04","b'American Workforce Policy Advisory Board Meeting at the @WhiteHouse! https://t.co/izb2tTrINB'"
"1103382429140742144","3/6/2019 19:50","b'It is shameful that House Democrats won\xe2\x80\x99t take a stronger stand against Anti-Semitism in their conference. Anti-Sem\xe2\x80\xa6 https://t.co/C8zcy0bS50'"
"1103353074469535750","3/6/2019 17:54","b'Senate Republicans are not voting on constitutionality or precedent, they are voting on desperately needed Border S\xe2\x80\xa6 https://t.co/t5jYikqDBN'"
"1103156836449116160","3/6/2019 4:54","b""RT @DonaldJTrumpJr: Jim Jordan: No evidence of Trump colluding with Russia, but 'all kinds' showing Clinton campaign did https://t.co/XR2hU\xe2\x80\xa6"""
"1103156546694008832","3/6/2019 4:53","b'Weirdo Tom Steyer doesn\xe2\x80\x99t have the \xe2\x80\x9cguts\xe2\x80\x9d or money to run for President. He\xe2\x80\x99s all talk! https://t.co/klmVsCmeNE'"
"1103154517124747264","3/6/2019 4:45","b'RT @DonaldJTrumpJr: Weird that all of a sudden the Fake Dossier author (paid for by Hillary and the DNC etc) no longe wants to show up and\xe2\x80\xa6'"
"1103154015175626752","3/6/2019 4:43","b'RT @IngrahamAngle: Tune in tonight for blockbuster analysis of the Dems\xe2\x80\x99 colossally stupid decision to overreach with overbroad subpoenas..\xe2\x80\xa6'"
"1103150036907712513","3/6/2019 4:27","b'Hans Von Spakovsky, \xe2\x80\x9cI haven\xe2\x80\x99t seen any evidence of actual violations of the law, which is usually a basis before y\xe2\x80\xa6 https://t.co/jXr4mCdfuV'"
"1103147670649094144","3/6/2019 4:17","b'RT @Uncle_Jimbo: .@JerryNadler admits on #CNN they have no proof of Obstruction by @realDonaldTrump it\'s just his ""personal opinion""\n\nMeet\xe2\x80\xa6'"
"1103147212467593216","3/6/2019 4:16","b'RT @GOPChairwoman: While @realDonaldTrump was successful in the private sector, career politicians enrich themselves by spending decades in\xe2\x80\xa6'"
"1103147112043372544","3/6/2019 4:15","b'RT @PressSec: Statement on Chairman Nadler\xe2\x80\x99s fishing expedition. https://t.co/tBsVzrtGYg'"
"1103057225910755329","3/5/2019 22:18","b'\xe2\x80\x9c(Crooked) Hillary Clinton confirms she will not run in 2020, rules out a third bid for White House.\xe2\x80\x9d Aw-shucks, do\xe2\x80\xa6 https://t.co/0Hq0HuMcqO'"
"1103036072005640192","3/5/2019 20:54","b'....Scott has helped us to lower drug prices, get a record number of generic drugs approved and onto the market, an\xe2\x80\xa6 https://t.co/4q8HWSUU52'"
"1103036070692900865","3/5/2019 20:54","b'Scott Gottlieb, who has done an absolutely terrific job as Commissioner of the FDA, plans to leave government servi\xe2\x80\xa6 https://t.co/HcDpAf2FHK'"
"1103019761246658562","3/5/2019 19:49","b'Just a few moments ago, I signed an EO addressing one of our nation\xe2\x80\x99s most heartbreaking tragedies: VETERANS SUICID\xe2\x80\xa6 https://t.co/YWrXbpu5EF'"
"1103007344190017537","3/5/2019 19:00","b'Our great First Lady (@FLOTUS) will be doing a LIVE show TODAY at 1:00 PM PT with the terrific @EricBolling at the\xe2\x80\xa6 https://t.co/6cMfzmy64Q'"
"1102935743377403905","3/5/2019 14:15","b'Republican Approval Rating just hit 93%. Sorry Haters! MAKE AMERICA GREAT AGAIN!'"
"1102934910900363266","3/5/2019 14:12","b'PRESIDENTIAL HARASSMENT!'"
"1102934716607578112","3/5/2019 14:11","b'The greatest overreach in the history of our Country. The Dems are obstructing justice and will not get anything do\xe2\x80\xa6 https://t.co/i1KyEunDpQ'"
"1102922327942139904","3/5/2019 13:22","b'\xe2\x80\x9cHIV Is Cured In 2nd Patient, Doctors Report.\xe2\x80\x9d @nytimes  Such great news for so many. Tremendous progress being made!'"
"1102920338529288193","3/5/2019 13:14","b'Now that they realize the only Collusion with Russia was done by Crooked Hillary Clinton &amp"
"1102791903324631040","3/5/2019 4:44","b'@StarParker is indeed a \xe2\x80\x9cStar!\xe2\x80\x9d Thank you. Center for Urban Renewal &amp"
"1102789320707108864","3/5/2019 4:33","b'Representative Ilhan Omar is again under fire for her terrible comments concerning Israel. Jewish groups have just\xe2\x80\xa6 https://t.co/FC0FH7J9c7'"
"1102778414304555008","3/5/2019 3:50","b'\xe2\x80\x9cWe the people will now be subjected to the biggest display of modern day McCarthyism....which is the widest fishin\xe2\x80\xa6 https://t.co/JY3fA0tum2'"
"1102756777349795840","3/5/2019 2:24","b'RT @JudicialWatch: Right now, our borders are being used as gateways for drug cartels &amp"
"1102753238451929088","3/5/2019 2:10","b'.... Amazon, like the Washington Post. It\xe2\x80\x99s hard to remember that not so long ago America had prestige media outlet\xe2\x80\xa6 https://t.co/l4dAqRDkxh'"
"1102751706444636160","3/5/2019 2:04","b'\xe2\x80\x9cThe American Media has changed forever. News organizations that seemed like a big deal are now extinct.  Those tha\xe2\x80\xa6 https://t.co/PBU9EDDLsG'"
"1102750461466152961","3/5/2019 1:59","b'Presidential Harassment! https://t.co/2Cz5ckERcs'"
"1102673406804279297","3/4/2019 20:53","b'RT @WhiteHouse: President Trump\'s message to those affected by the tornadoes in the Gulf states: ""We grieve by your side and we pledge our\xe2\x80\xa6'"
"1102664356532273152","3/4/2019 20:17","b'\xe2\x80\x9cThere is no Collusion. All of these investigations are in search of a crime. Democrats have no evidence to impeach\xe2\x80\xa6 https://t.co/sZAm4Nc8on'"
"1102661631568461824","3/4/2019 20:06","b'\xe2\x80\x9cNow that the Dems are going to try &amp"
"1102658425505366018","3/4/2019 19:53","b'The military drills, or war games as I call them, were never even discussed in my mtg w/ Kim Jong Un of NK\xe2\x80\x94FAKE NEW\xe2\x80\xa6 https://t.co/B1vymrEEwk'"
"1102603979442270208","3/4/2019 16:17","b'FEMA has been told directly by me to give the A Plus treatment to the Great State of Alabama and the wonderful peop\xe2\x80\xa6 https://t.co/ND74foK7ki'"
"1102409412004757505","3/4/2019 3:24","b'RT @GOPChairwoman: I completely agree with Kevin McCarthy.\xe2\x80\xa6'"
"1102405884016250880","3/4/2019 3:10","b'To the great people of Alabama and surrounding areas: Please be careful and safe. Tornadoes and storms were truly v\xe2\x80\xa6 https://t.co/b207p6xbrT'"
"1102380332072996864","3/4/2019 1:28","b'And also illegally leaking to Fake News CNN &amp"
"1102379301436047360","3/4/2019 1:24","b'Schumer &amp"
"1102378156571402240","3/4/2019 1:20","b'RT @MZHemingway: Man, conservatives haven\xe2\x80\x99t been this united on Twitter since the Kavanaugh confirmation!'"
"1102375269506170880","3/4/2019 1:08","b'RT @ChatByCC: @realDonaldTrump President Trump made America great again! #MAGA \n\nNow it\xe2\x80\x99s up to us to help him keep America great. #KAG\n\n#T\xe2\x80\xa6'"
"1102375070536790018","3/4/2019 1:07","b'RT @rcale1776: Jon Stewart \xe2\x80\x9cListen up everybody, the Trump Justice Dept is doing an excellent job administrating the 911 compensation act\xe2\x80\x9d\xe2\x80\xa6'"
"1102373344987496448","3/4/2019 1:01","b'For the Democrats to interview in open hearings a convicted liar &amp"
"1102360081247682561","3/4/2019 0:08","b'....President. We are WINNING big, the envy of the WORLD, but just think what it could be?'"
"1102358716903579649","3/4/2019 0:02","b'Presidential Harassment by \xe2\x80\x9ccrazed\xe2\x80\x9d Democrats at the highest level in the history of our Country. Likewise, the mos\xe2\x80\xa6 https://t.co/Fc1hRFAZzz'"
"1102302218903003141","3/3/2019 20:18","b'The reason I do not want military drills with South Korea is to save hundreds of millions of dollars for the U.S. f\xe2\x80\xa6 https://t.co/ETpO9DGEHm'"
"1102295815794626560","3/3/2019 19:52","b'My wonderful daughter, Ivanka, will be interviewed tonight by Steve Hilton on \xe2\x80\x9cThe Next Revolution.\xe2\x80\x9d @FoxNews 9:00\xe2\x80\xa6 https://t.co/nPfvBjzHEY'"
"1102288283713896448","3/3/2019 19:23","b'\xe2\x80\x9cLook how they\xe2\x80\x99re acting now and how we act when we\xe2\x80\x99re in the majority. What the Democrats are doing is an abuse of\xe2\x80\xa6 https://t.co/7itNecWLVr'"
"1102237752744120322","3/3/2019 16:02","b'After more than two years of Presidential Harassment, the only things that have been proven is that Democrats and o\xe2\x80\xa6 https://t.co/fbKeXoF5G5'"
"1102233209708924930","3/3/2019 15:44","b'...said was a total lie, but Fake Media won\xe2\x80\x99t show it. I am an innocent man being persecuted by some very bad, conf\xe2\x80\xa6 https://t.co/FJVrHNHCNc'"
"1102020668135272454","3/3/2019 1:39","b'https://t.co/PTLqvZNwqY'"
"1102007681588563969","3/3/2019 0:48","b'We\xe2\x80\x99ve got NASA \xe2\x80\x9crocking\xe2\x80\x9d again. Great activity and success. Congrats to SPACEX and all!'"
"1102004371225751557","3/3/2019 0:34","b'The brand new manuscript for a new book by failed lawyer Michael Cohen shows his testimony was a total lie! Pundits should only use it.'"
"1102002565116542976","3/3/2019 0:27","b'Virtually everything failed lawyer Michael Cohen said in his sworn testimony last week is totally contradicted in h\xe2\x80\xa6 https://t.co/U2FKnVeFA9'"
"1101880269106221058","3/2/2019 16:21","b'Thank you @marklevinshow!\nhttps://t.co/dwQR11genG'"
"1101870920795373569","3/2/2019 15:44","b'@TeamCavuto  It was a 3 day train ride to Vietnam, not 3 hours!'"
"1101857665037287425","3/2/2019 14:51","b'RT @realDonaldTrump: 93% Approval Rating in the Republican Party. 52% Approval Rating overall! Not bad considering I get the most unfair (B\xe2\x80\xa6'"
"1101857408001949696","3/2/2019 14:50","b'RT @realDonaldTrump: I hope our great Republican Senators don\xe2\x80\x99t get led down the path of weak and ineffective Border Security. Without stro\xe2\x80\xa6'"
"1101856883634302976","3/2/2019 14:48","b'RT @realDonaldTrump: Since my election as President the Dow Jones is up 43% and the NASDAQ Composite almost 50%. Great news for your 401(k)\xe2\x80\xa6'"
"1101850483759742976","3/2/2019 14:23","b'RT @dcexaminer: Pence says President Trump has ""no higher priority than the safety of the American people."" #CPAC2019 https://t.co/fmBGjTBC\xe2\x80\xa6'"
"1101850360396828672","3/2/2019 14:22","b'RT @TeamTrump: Get your OFFICIAL campaign merchandise @ https://t.co/avCW7TGIn1 or, if you\xe2\x80\x99re at @CPAC, check out our Official booth!\xe2\x80\x9d #Tea\xe2\x80\xa6'"
"1101839731761995776","3/2/2019 13:40","b'Will be speaking at CPAC at 11:30 this morning. Record crowd, live broadcast. Enjoy!'"
"1101837499230498816","3/2/2019 13:31","b'Very proud of perhaps the greatest golf course anywhere in the world. Also, furthers U.K. relationship! https://t.co/3xTzzJH6Iq'"
"1101620176947236866","3/1/2019 23:08","b'....and I did not increase their second traunch of Tariffs to 25% on March 1st. This is very important for our great farmers - and me!'"
"1101620175638614016","3/1/2019 23:08","b'I have asked China to immediately remove all Tariffs on our agricultural products (including beef, pork, etc.) base\xe2\x80\xa6 https://t.co/NZfSGSN9Qp'"
"1101588728500363265","3/1/2019 21:03","b'....for Otto\xe2\x80\x99s mistreatment and death. Most important, Otto Warmbier will not have died in vain. Otto and his famil\xe2\x80\xa6 https://t.co/zP1ARM3hqh'"
"1101588727258787840","3/1/2019 21:03","b'I never like being misinterpreted, but especially when it comes to Otto Warmbier and his great family. Remember, I\xe2\x80\xa6 https://t.co/k5uqmeIFTO'"
"1101476470034259968","3/1/2019 13:37","b'Michael Cohen\xe2\x80\x99s book manuscript shows that he committed perjury on a scale not seen before. He must have forgotten\xe2\x80\xa6 https://t.co/NlQQxe5zeL'"
"1101473899357880321","3/1/2019 13:26","b'...and the fraudulent and dishonest statements he made on Wednesday. No way, it\xe2\x80\x99s time to stop this corrupt and ill\xe2\x80\xa6 https://t.co/lxvJvaD5Hm'"
"1101472084730003457","3/1/2019 13:19","b'Oh\xe2\x80\x99 I see! Now that the 2 year Russian Collusion case has fallen apart, there was no Collusion except bye Crooked H\xe2\x80\xa6 https://t.co/UcsrT1GWDR'"
"1101469141213630464","3/1/2019 13:08","b'Congress must demand the transcript of Michael Cohen\xe2\x80\x99s new book, given to publishers a short time ago. Your heads w\xe2\x80\xa6 https://t.co/nS0ekOPRtq'"
"1101467190824439808","3/1/2019 13:00","b'Wow, just revealed that Michael Cohen wrote a \xe2\x80\x9clove letter to Trump\xe2\x80\x9d manuscript for a new book that he was pushing.\xe2\x80\xa6 https://t.co/DWBFZRo2Oz'"
"1101464443114921984","3/1/2019 12:49","b'Great to be back from Vietnam, an amazing place. We had very substantive negotiations with Kim Jong Un - we know wh\xe2\x80\xa6 https://t.co/z7WMMxba7m'"
"1101340141501714432","3/1/2019 4:35","b'Today in Alaska, it was my great honor to visit with our brave men and women of the United States Military at Joint\xe2\x80\xa6 https://t.co/jKQrrvv3la'"
"1101331345542918145","3/1/2019 4:00","b'https://t.co/ywNk8EhOh0'"
"1101331221655760897","3/1/2019 3:59","b'https://t.co/hUK9dSBM3M'"
"1101289772528603137","3/1/2019 1:15","b'I will be interviewed by @seanhannity at 9:00 P.M. on @FoxNews. Enjoy!'"
"1101289057060077569","3/1/2019 1:12","b'Everyone MUST watch the opening to @TuckerCarlson - A Classic! @foxnews'"
"1101065802067861505","2/28/2019 10:25","b'THANK YOU to our generous hosts in Hanoi this week: President Trong, Prime Minister Phuc, and the wonderful people\xe2\x80\xa6 https://t.co/dYi5WHA50b'"
"1101061959691059201","2/28/2019 10:10","b'RT @StateDept: President @realDonaldTrump and @SecPompeo participate in a Press Conference in Hanoi, Vietnam, on February 28, 2019. https:/\xe2\x80\xa6'"
"1100794073462394880","2/27/2019 16:25","b'RT @realDonaldTrump: Michael Cohen was one of many lawyers who represented me (unfortunately). He had other clients also. He was just disba\xe2\x80\xa6'"
"1100782208518946817","2/27/2019 15:38","b'Great meeting and dinner with Kim Jong Un in Hanoi, Vietnam tonight. Looking forward to continuing our discussions\xe2\x80\xa6 https://t.co/T2ocOyyYtI'"
"1100781840623751169","2/27/2019 15:36","b'Great meetings and dinner tonight in Vietnam with Kim Jong Un of North Korea. Very good dialogue. Resuming tomorrow!'"
"1100778650637684737","2/27/2019 15:24","b'RT @WhiteHouse: https://t.co/Wo4C4hsP43'"
"1100778641154289674","2/27/2019 15:24","b'RT @WhiteHouse: https://t.co/t6egb4Neir'"
"1100693519491100672","2/27/2019 9:45","b'All false reporting (guessing) on my intentions with respect to North Korea. Kim Jong Un and I will try very hard t\xe2\x80\xa6 https://t.co/aCCAjDyIXB'"
"1100687085999132672","2/27/2019 9:20","b'Fiat Chrysler will be adding more than 6,500 JOBS in Michigan (Detroit area), doubling its hourly workforce as part\xe2\x80\xa6 https://t.co/boh9MFRdZ3'"
"1100683974899363840","2/27/2019 9:08","b'Michael Cohen was one of many lawyers who represented me (unfortunately). He had other clients also. He was just di\xe2\x80\xa6 https://t.co/nM5ua0wmo3'"
"1100666476422410240","2/27/2019 7:58","b'I have now spent more time in Vietnam than Da Nang Dick Blumenthal, the third rate Senator from Connecticut (how is\xe2\x80\xa6 https://t.co/EP8ww6rKtL'"
"1100664978955272193","2/27/2019 7:52","b'RT @IvankaTrump: No I did not. I support a minimum wage. I do not however believe in a minimum guarantee for people \xe2\x80\x9cunwilling to work\xe2\x80\x9d whi\xe2\x80\xa6'"
"1100664742815899648","2/27/2019 7:51","b'RT @realDonaldTrump: Senate Democrats just voted against legislation to prevent the killing of newborn infant children. The Democrat positi\xe2\x80\xa6'"
"1100664733588484096","2/27/2019 7:51","b'RT @realDonaldTrump: ....This will be remembered as one of the most shocking votes in the history of Congress. If there is one thing we sho\xe2\x80\xa6'"
"1100585431211618310","2/27/2019 2:36","b'The Democrats should stop talking about what I should do with North Korea and ask themselves instead why they didn\xe2\x80\x99\xe2\x80\xa6 https://t.co/0nx5mXQo3D'"
"1100584141274398720","2/27/2019 2:31","b'Vietnam is thriving like few places on earth. North Korea would be the same, and very quickly, if it would denuclea\xe2\x80\xa6 https://t.co/Mg6y4NVVWe'"
"1100412227662708737","2/26/2019 15:08","b'Just arrived in Vietnam. Thank you to all of the people for the great reception in Hanoi. Tremendous crowds, and so much love!'"
"1100211499350450176","2/26/2019 1:50","b'....This will be remembered as one of the most shocking votes in the history of Congress. If there is one thing we\xe2\x80\xa6 https://t.co/iu6xoJ8xmL'"
"1100211495223218176","2/26/2019 1:50","b'Senate Democrats just voted against legislation to prevent the killing of newborn infant children. The Democrat pos\xe2\x80\xa6 https://t.co/MGj4b6eXtM'"
"1100184874466664448","2/26/2019 0:04","b'If a deal is made with China, our great American Farmers will be treated better than they have ever been treated before!'"
"1100127553203798016","2/25/2019 20:17","b'Heading over to Vietnam for my meeting with Kim Jong Un. Looking forward to a very productive Summit!'"
"1100126391729774592","2/25/2019 20:12","b'China Trade Deal (and more) in advanced stages. Relationship between our two Countries is very strong. I have there\xe2\x80\xa6 https://t.co/InPk1QI5dW'"
"1100110416812724224","2/25/2019 19:08","b'...our foreign partners. Recovering American hostages is a priority of my Admin, and with Danny\xe2\x80\x99s release, we have\xe2\x80\xa6 https://t.co/awuDu1fG9i'"
"1100110413209858048","2/25/2019 19:08","b'...Danny\xe2\x80\x99s recovery reflects the best of what the United States &amp"
"1100110409736978432","2/25/2019 19:08","b'It is my honor today to announce that Danny Burch, a United States citizen who has been held hostage in Yemen for 1\xe2\x80\xa6 https://t.co/zRtBwYgOMK'"
"1100105732450443265","2/25/2019 18:50","b'Congratulations to @DJohnsonPGA on his 20th PGA Tour WIN. Not only is Dustin a truly great golfer, he is a wonderfu\xe2\x80\xa6 https://t.co/9TKUEFX1yS'"
"1100050798015401984","2/25/2019 15:12","b'Since my election as President the Dow Jones is up 43% and the NASDAQ Composite almost 50%. Great news for your 401\xe2\x80\xa6 https://t.co/bl7slkgcLx'"
"1100048114382266374","2/25/2019 15:01","b'\xe2\x80\x9cWhy on earth would any Republican vote not to put up a Wall or against Border Security. Please explain that to me?\xe2\x80\x9d @Varneyco'"
"1100017237228949506","2/25/2019 12:58","b'I hope our great Republican Senators don\xe2\x80\x99t get led down the path of weak and ineffective Border Security. Without s\xe2\x80\xa6 https://t.co/uc1Je2oSDv'"
"1100015815515082752","2/25/2019 12:53","b'Former Senator Harry Reid (he got thrown out) is working hard to put a good spin on his failed career. He led throu\xe2\x80\xa6 https://t.co/IUKpCmO122'"
"1100012620441100290","2/25/2019 12:40","b'Meeting for breakfast with our Nation\xe2\x80\x99s Governors - then off to Vietnam for a very important Summit with Kim Jong U\xe2\x80\xa6 https://t.co/ZIHISMKN6T'"
"1100010251791859712","2/25/2019 12:30","b'RT @realDonaldTrump: So funny to watch people who have failed for years, they got NOTHING, telling me how to negotiate with North Korea. Bu\xe2\x80\xa6'"
"1100002435395973121","2/25/2019 11:59","b'RT @IvankaTrump: This Admin is committed to ensuring more Americans have the skills needed to secure better jobs in our strong economy.  I\xe2\x80\xa6'"
"1100002139282309121","2/25/2019 11:58","b'Oil prices getting too high. OPEC, please relax and take it easy. World cannot take a price hike - fragile!'"
"1100000030319169537","2/25/2019 11:50","b'Be nice if Spike Lee could read his notes, or better yet not have to use notes at all, when doing his racist hit on\xe2\x80\xa6 https://t.co/lr6Hyjb5pQ'"
"1099996565551439872","2/25/2019 11:36","b'RT @realDonaldTrump: Highly respected Senator Richard Burr, head of Senate Intelligence, said, after interviewing over 200 witnesses and st\xe2\x80\xa6'"
"1099995611305254912","2/25/2019 11:32","b'We have a State of Emergency at our Southern Border. Border Patrol, our Military and local Law Enforcement are doin\xe2\x80\xa6 https://t.co/5e9CMdHSDe'"
"1099803719435239426","2/24/2019 22:50","b'....productive talks, I will be delaying the U.S. increase in tariffs now scheduled for March 1. Assuming both side\xe2\x80\xa6 https://t.co/ASdNbpcCvk'"
"1099800961089003522","2/24/2019 22:39","b'I am pleased to report that the U.S. has made substantial progress in our trade talks with China on important struc\xe2\x80\xa6 https://t.co/iFqrswXCmw'"
"1099722424059420673","2/24/2019 17:27","b'So funny to watch people who have failed for years, they got NOTHING, telling me how to negotiate with North Korea. But thanks anyway!'"
"1099713451457462273","2/24/2019 16:51","b'The only Collusion with the Russians was with Crooked Hillary Clinton and the Democratic National Committee...And,\xe2\x80\xa6 https://t.co/ojVg7Xi9Fs'"
"1099685950077222913","2/24/2019 15:02","b'93% Approval Rating in the Republican Party. 52% Approval Rating overall! Not bad considering I get the most unfair\xe2\x80\xa6 https://t.co/HVOzsoxZub'"
"1099684406002925568","2/24/2019 14:56","b'Poll: Suburban women are coming back into the Republican Party in droves \xe2\x80\x9cbecause of the Wall and Border Security.\xe2\x80\xa6 https://t.co/Jz0YqFbuS6'"
"1099660044004704260","2/24/2019 13:19","b'Chairman Kim realizes, perhaps better than anyone else, that without nuclear weapons, his country could fast become\xe2\x80\xa6 https://t.co/smNbOvs6UB'"
"1099656646840778752","2/24/2019 13:05","b'President Xi of China has been very helpful in his support of my meeting with Kim Jong Un. The last thing China wan\xe2\x80\xa6 https://t.co/wDFsPyFanZ'"
"1099654763531055104","2/24/2019 12:58","b'Very productive talks yesterday with China on Trade. Will continue today! I will be leaving for Hanoi, Vietnam, ear\xe2\x80\xa6 https://t.co/r4M2lwysxU'"
